日期,地区,投手,账户名称/ID,账户种类,代理商,转点截图Today MAX,转点截图yesterday MAX,备注,手续费,实际消耗,"包含手续费
的消耗",开户费
2025-07-03,德国,LYD,OC-SFD-OB-GUO-0516-1  1370079980689617,美金户,启航,589.95,586.89,,0.34,3.06,3.4,
2025-07-03,德国,SG,Daniel Trading 04  715586863787702,印度企业户,海总新渠道,72.14,,,7.9354,72.14,80.0754,
2025-07-03,德国,YK,ADA-MUSH-zoner99-0606(DCD1)(GMT +7)(USD)2016  1592756984785015,美金户,启航,550.71,505.06,,6.916666667,45.65,52.56666667,
2025-07-03,德国,YK,JNS-MIG-Goldp-100page--3-59  1622963095201354,美金户,印度企业户 欧洲美金户,172.62,155.25,,2.0844,17.37,19.4544,
2025-07-04,印度,MY,Xunfei_GF_22   4742928909361966,印度户,泰华&ME-FB海外户对接群,,412.216,历史消耗,,,,
2025-07-04,印度,LYD,FirstBridge_GF_030  573567718851786,印度企业户,印度企业户 欧洲美金户,,4000.0,历史消耗,,,,
2025-07-04,印度,YJ,Momentus_client3-140425-2  928490121876088,印度户,深圳芳林子,41647.5725,39595.50038,,393.5874336,2052.072125,2445.659559,
2025-07-04,印度,MY,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,3566.749,2067.2045,,287.6126351,1499.5445,1787.157135,
2025-07-04,印度,MY,Xunfei_GF_22   4742928909361966,印度企业户,泰华&ME-FB海外户对接群,542.703875,,,86.83262,542.703875,629.536495,
2025-07-04,印度,HW,FirstBridge_GF_034  1606662079955923,印度企业户,印度企业户 欧洲美金户,18925.17075,12729.9145,,991.241,6195.25625,7186.49725,
2025-07-04,印度,HY,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,40602.44013,28890.85975,,2246.281116,11711.58038,13957.86149,
2025-07-04,印度,LYD,Daniel Trading 04  715586863787702,印度企业户,海总新渠道,280.2355,11.957625,,29.51056625,268.277875,297.7884413,
2025-07-04,印度,SG,Momentus_client3-140425-5  549740840492004,印度户,深圳芳林子,97589.17025,91837.04213,,1103.258174,5752.128125,6855.386299,
2025-07-04,德国,YK,OC-SFD-OB-GUO-0522-02  1057278136241649,美金户,启航,77.18,11.28,,7.322222222,65.9,73.22222222,
2025-07-04,德国,YK,OC-SFD-OB-GUO-0522-03  1747502139192664,美金户,启航,67.97,9.47,,6.5,58.5,65.0,
2025-07-05,意大利,HW,GAA-LY-183  1209577126987834,美金户,凤凰&洛阳,340.74,,,51.111,340.74,391.851,
2025-07-05,德国,ZJ,OC-SFD-OB-GUO-0520-2  1200298588103864,美金户,启航,94.0,,,10.44444444,94.0,104.4444444,
2025-07-05,德国,ZJ,OC-SFD-OB-GUO-0522-01  1017510920442509,美金户,启航,23.95,,,2.661111111,23.95,26.61111111,
2025-07-05,德国,MY,Kpp-118  1260858209097909,二不限,十月二不限——（泰华）,37.53,19.62,,0.1791,17.91,18.0891,
2025-07-05,德国,YK,OC-SFD-OB-GUO-0522-02  1057278136241649,美金户,启航,202.18,77.18,,13.88888889,125.0,138.8888889,
2025-07-05,德国,YK,OC-SFD-OB-GUO-0522-03  1747502139192664,美金户,启航,112.74,67.97,,4.974444444,44.77,49.74444444,
2025-07-06,印度,HW,FirstBridge_GF_034  1606662079955923,印度企业户,印度企业户 欧洲美金户,20358.75538,18925.17075,,229.37354,1433.584625,1662.958165,
2025-07-05,德国,LYD,OC-SFD-OB-GUO-0516-1  1370079980689617,美金户,启航,605.56,589.95,,1.734444444,15.61,17.34444444,
2025-07-06,印度,SG,Momentus_client3-140425-5  549740840492004,印度户,深圳芳林子,98157.15963,97589.17025,,108.9403621,567.989375,676.9297371,
2025-07-06,印度,SG,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,41732.9755,40971.79088,,145.9952111,761.184625,907.1798361,
2025-07-06,印度,SG,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,245.50375,,,47.08761925,245.50375,292.5913693,
2025-07-06,德国,ZJ,OC-SFD-OB-GUO-0520-2  1200298588103864,美金户,启航,237.57,94.0,,15.95222222,143.57,159.5222222,
2025-07-06,德国,ZJ,OC-SFD-OB-GUO-0522-01  1017510920442509,美金户,启航,158.9,23.95,,14.99444444,134.95,149.9444444,
2025-07-06,德国,YK,OC-SFD-OB-GUO-0522-02  1057278136241649,美金户,启航,355.81,202.18,,17.07,153.63,170.7,
2025-07-06,德国,YK,OC-SFD-OB-GUO-0522-03  1747502139192664,美金户,启航,145.29,112.74,,3.616666667,32.55,36.16666667,
2025-07-06,德国,YK,OC-SFD-OB-GUO-0705-05  1707827796474714,美金户,启航,22.5,,,2.5,22.5,25.0,
2025-07-06,德国,YK,Daniel Trading 04  715586863787702,印度企业户,海总新渠道,15.580625,,,1.71386875,15.580625,17.29449375,
2025-07-06,德国,LYD,OC-SFD-OB-GUO-0516-1  1370079980689617,美金户,启航,621.79,605.56,,1.803333333,16.23,18.03333333,
2025-07-07,德国,HW,GAA-LY-183  1209577126987834,美金户,凤凰&洛阳,349.88,340.74,,1.371,9.14,10.511,
2025-07-06,印度,HY,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,40971.79088,40602.44013,,70.84147385,369.35075,440.1922238,
2025-07-07,印度,HY,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,43470.31175,41732.9755,,333.2210928,1737.33625,2070.557343,
2025-07-07,印度,MY,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,5494.153,3566.749,,322.5891872,1681.904,2004.493187,
2025-07-07,印度,SG,Momentus_client3-140425-5  549740840492004,印度户,深圳芳林子,98898.28038,98157.15963,,142.1469599,741.12075,883.2677099,
2025-07-07,印度,LYD,FirstBridge_GF_030  573567718851786,印度企业户,印度企业户 欧洲美金户,195.706,,,29.3559,195.706,225.0619,
2025-07-07,印度,YJ,FirstBridge_GF_040  2793150467536488,印度企业户,海总新渠道,179.24875,,,23.3023375,179.24875,202.5510875,
2025-07-07,印度,YJ,Momentus_client3-140425-2  928490121876088,印度户,深圳芳林子,43756.13638,41647.5725,,404.4225512,2108.563875,2512.986426,
2025-07-07,印度,HW,FirstBridge_GF_034  1606662079955923,印度企业户,印度企业户 欧洲美金户,22220.81388,20358.75538,,297.92936,1862.0585,2159.98786,
2025-07-07,德国,ZJ,OC-SFD-OB-GUO-0520-2  1200298588103864,美金户,启航,389.5,237.57,,16.88111111,151.93,168.8111111,
2025-07-07,德国,ZJ,OC-SFD-OB-GUO-0522-01  1017510920442509,美金户,启航,315.63,158.9,,17.41444444,156.73,174.1444444,
2025-07-07,德国,ZJ,  OC-SFD-OB-GUO-0705-01  1321316532409389,美金户,启航,14.95,,,1.661111111,14.95,16.61111111,
2025-07-07,德国,YK,OC-SFD-OB-GUO-0522-02  1057278136241649,美金户,启航,587.72,355.81,,25.76777778,231.91,257.6777778,
2025-07-07,德国,YK,OC-SFD-OB-GUO-0522-03  1747502139192664,美金户,启航,252.18,145.29,,11.87666667,106.89,118.7666667,
2025-07-07,德国,YK,ADA-MUSH-zoner99-0606(DCD1)(GMT +7)(USD)2016  1592756984785015,美金户,启航,675.7,550.71,,18.93787879,124.99,143.9278788,
2025-07-08,印度,YJ,Momentus_client3-140425-2  928490121876088,印度户,深圳芳林子,44314.00438,43756.13638,,106.9990824,557.868,664.8670824,
2025-07-08,印度,SG,Momentus_client3-140425-5  549740840492004,印度户,深圳芳林子,106970.8103,98898.28038,,1548.31123,8072.529875,9620.841105,
2025-07-08,印度,MY,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,5682.18325,5494.153,,36.06420195,188.03025,224.094452,
2025-07-08,印度,MY,Momentus_130225-1  998366051600669,印度企业户,海总新渠道,8644.983,5710.848375,,381.4375013,2934.134625,3315.572126,
2025-07-08,印度,HY,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,46760.84325,43470.31175,,631.1239417,3290.5315,3921.655442,
2025-07-08,意大利,HW,GAA-LY-183  1209577126987834,美金户,凤凰&洛阳,861.28,674.43,,28.0275,186.85,214.8775,
2025-07-08,德国,HW,GAA-LY-183  1209577126987834,美金户,凤凰&洛阳,333.69,9.14,,48.6825,324.55,373.2325,
2025-07-08,德国,LYD,Daniel Trading 04  715586863787702,印度企业户,海总新渠道,50.941625,,,5.60357875,50.941625,56.54520375,
2025-07-08,德国,LYD,OC-SFD-OB-GUO-0516-1  1370079980689617,美金户,启航,642.25,621.79,,2.273333333,20.46,22.73333333,
2025-07-08,德国,ZJ,OC-SFD-OB-GUO-0520-2  1200298588103864,美金户,启航,501.24,389.5,,12.41555556,111.74,124.1555556,
2025-07-08,德国,ZJ,OC-SFD-OB-GUO-0522-01  1017510920442509,美金户,启航,644.34,315.63,,36.52333333,328.71,365.2333333,
2025-07-08,德国,ZJ,  OC-SFD-OB-GUO-0705-01  1321316532409389,美金户,启航,62.69,14.95,,5.304444444,47.74,53.04444444,
2025-07-08,德国,ZJ,G-U-0703-Mobidata-02  2718442645021603,美金户,启航,93.24,,,12.24363636,93.24,105.4836364,
2025-07-09,印度,HY,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,56587.091,46760.84325,,1884.674318,9826.24775,11710.92207,
2025-07-09,印度,SG,Momentus_client3-140425-5  549740840492004,印度户,深圳芳林子,114978.0546,106970.8103,,1535.789471,8007.244375,9543.033846,
2025-07-09,印度,MY,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,9704.96625,5682.18325,,771.5697794,4022.783,4794.352779,
2025-07-09,印度,MY,Momentus_130225-1  998366051600669,印度企业户,海总新渠道,10200.92863,8644.983,,202.2729313,1555.945625,1758.218556,
2025-07-09,印度,ZJ,Momentus_130225-1  998366051600669,印度企业户,海总新渠道,621.73575,,,80.8256475,621.73575,702.5613975,
2025-07-09,德国,YK,OC-SFD-OB-GUO-0522-02  1057278136241649,美金户,启航,592.9,587.72,,0.5755555556,5.18,5.755555556,
2025-07-09,德国,YK,OC-SFD-OB-GUO-0522-03  1747502139192664,美金户,启航,469.96,252.18,,24.19777778,217.78,241.9777778,
2025-07-09,德国,HW,GAA-LY-183  1209577126987834,美金户,凤凰&洛阳,1076.35,861.28,,32.2605,215.07,247.3305,
2025-07-09,德国,LYD,OC-SFD-OB-GUO-0516-1  1370079980689617,美金户,启航,819.75,642.25,,19.72222222,177.5,197.2222222,
2025-07-09,印度,LYD,Daniel Trading 04  715586863787702,印度企业户,海总新渠道,317.0175,280.2355,,4.04602,36.782,40.82802,
2025-07-09,德国,ZJ,G-U-0703-Mobidata-02  2718442645021603,美金户,启航,190.0,93.24,,12.70585859,96.76,109.4658586,
2025-07-09,德国,ZJ,OC-SFD-OB-GUO-0520-2  1200298588103864,美金户,启航,510.87,501.24,,1.07,9.63,10.7,
2025-07-09,德国,ZJ,OC-SFD-OB-GUO-0522-01  1017510920442509,美金户,启航,850.06,644.34,,22.85777778,205.72,228.5777778,
2025-07-09,德国,ZJ,  OC-SFD-OB-GUO-0705-01  1321316532409389,美金户,启航,88.17,62.69,,2.831111111,25.48,28.31111111,
2025-07-10,印度,HY,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,66227.64463,56587.091,,1849.058185,9640.553625,11489.61181,
2025-07-10,印度,SG,Momentus_client3-140425-5  549740840492004,印度户,深圳芳林子,124792.7624,114978.0546,,1882.460946,9814.70775,11697.1687,
2025-07-10,印度,MY,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,12613.2525,9704.96625,,557.8093027,2908.28625,3466.095553,
2025-07-10,印度,MY,Momentus_130225-1  998366051600669,印度企业户,海总新渠道,13267.55238,10200.92863,,398.6610875,3066.62375,3465.284838,
2025-07-10,印度,ZJ,Momentus_130225-1  998366051600669,印度企业户,海总新渠道,6247.50975,621.73575,,731.35062,5625.774,6357.12462,
2025-07-10,德国,SG,Kpp-321  2262270237560781,二不限,十月二不限——（泰华）,31.21,,,0.3121,31.21,31.5221,
2025-07-10,德国,YK,OC-SFD-OB-GUO-0522-03  1747502139192664,美金户,启航,536.1,469.96,,7.348888889,66.14,73.48888889,
2025-07-10,德国,YK,  Wee-1686  596788349794362,二不限,十月二不限——（泰华）,63.83,,,0.6383,63.83,64.4683,
2025-07-10,德国,YK,G-U-0710-Mobidata-03  2146792169170779,美金户,启航,17.48,,,2.295353535,17.48,19.77535354,
2025-07-10,德国,HW,GAA-LY-183  1209577126987834,美金户,凤凰&洛阳,1304.36,1076.35,,34.2015,228.01,262.2115,
2025-07-10,德国,LYD,OC-SFD-OB-GUO-0516-1  1370079980689617,美金户,启航,977.24,819.75,,17.49888889,157.49,174.9888889,
2025-07-10,德国,ZJ,OC-SFD-OB-GUO-0520-2  1200298588103864,美金户,启航,510.87,510.87,,0.0,0.0,0.0,
2025-07-10,德国,ZJ,OC-SFD-OB-GUO-0522-01  1017510920442509,美金户,启航,959.96,850.06,,12.21111111,109.9,122.1111111,
2025-07-10,德国,ZJ,  OC-SFD-OB-GUO-0705-01  1321316532409389,美金户,启航,99.76,88.17,,1.287777778,11.59,12.87777778,
2025-07-10,德国,ZJ,G-U-0703-Mobidata-02  2718442645021603,美金户,启航,342.31,190.0,,20.00030303,152.31,172.310303,
2025-07-11,印度,HY,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,87566.23188,66227.64463,,4092.741035,21338.58725,25431.32828,
2025-07-11,印度,SG,Momentus_client3-140425-5  549740840492004,印度户,深圳芳林子,134957.3566,124792.7624,,1949.569177,10164.59425,12114.16343,
2025-07-11,印度,MY,Momentus_130225-1  998366051600669,印度企业户,海总新渠道,21443.56813,13267.55238,,1062.882048,8176.01575,9238.897798,
2025-07-11,印度,ZJ,Momentus_130225-1  998366051600669,印度企业户,海总新渠道,14421.248,6247.50975,,1062.585973,8173.73825,9236.324223,
2025-07-11,印度,MY,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,12897.30263,12613.2525,,54.48081398,284.050125,338.530939,
2025-07-11,德国,YK,G-U-0710-Mobidata-03  2146792169170779,美金户,启航,26.17,17.48,,1.141111111,8.69,9.831111111,
2025-07-11,德国,YK,GAAUS-LY-297  +8  1511071179856495 ,美金户,凤凰&洛阳,106.04,,,15.906,106.04,121.946,
2025-07-11,德国,YK,G-U-0710-Mobidata-04  689346027242553,美金户,启航,37.3,,,4.897979798,37.3,42.1979798,
2025-07-11,德国,YJ,Wee-1681  1672336136815689,二不限,十月二不限——（泰华）,354.22,,,3.5422,354.22,357.7622,
2025-07-11,德国,YJ,Wee-1683  1070100691264372,二不限,十月二不限——（泰华）,269.74,,,2.6974,269.74,272.4374,
2025-07-11,德国,YJ,Wee-1684  4113319722315192,二不限,十月二不限——（泰华）,226.71,,,2.2671,226.71,228.9771,
2025-07-11,德国,YJ,Wee-1685  765392819394956,二不限,十月二不限——（泰华）,301.81,,,3.0181,301.81,304.8281,
2025-07-12,印度,HY,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,91713.8445,87566.23188,,795.5121015,4147.612625,4943.124726,
2025-07-12,印度,SG,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,3888.183125,,,745.7535234,3888.183125,4633.936648,
2025-07-12,印度,SG,Momentus_client3-140425-5  549740840492004,印度户,深圳芳林子,135426.9623,134957.3566,,90.07035888,469.605625,559.6759839,
2025-07-12,德国,YJ,Wee-1681  1672336136815689,二不限,十月二不限——（泰华）,894.84,354.22,,5.4062,540.62,546.0262,
2025-07-12,德国,YJ,Wee-1685  765392819394956,二不限,十月二不限——（泰华）,881.15,301.81,,5.7934,579.34,585.1334,
2025-07-12,德国,YK,G-U-0710-Mobidata-03  2146792169170779,美金户,启航,126.45,26.17,,13.16808081,100.28,113.4480808,
2025-07-12,德国,YK,GAAUS-LY-297  +8  1511071179856495 ,美金户,凤凰&洛阳,463.83,106.04,,53.6685,357.79,411.4585,
2025-07-12,德国,YK,G-U-0710-Mobidata-04  689346027242553,美金户,启航,110.58,37.3,,9.622626263,73.28,82.90262626,
2025-07-12,德国,YJ,TGA.HVUMedia-INVOICE-94-07/07  1471231444282488,美金户,深圳芳林子,,15.7,历史消耗,,,,
2025-07-12,德国,YJ,Wee-1683  1070100691264372,二不限,十月二不限——（泰华）,272.33,269.74,,0.0259,2.59,2.6159,
2025-07-12,德国,YJ,Wee-1684  4113319722315192,二不限,十月二不限——（泰华）,229.15,226.71,,0.0244,2.44,2.4644,
2025-07-12,德国,YK,XL-GPA-LMCL-Xiaomi--3-01-巴西货币  724616010318172,美国额度户,印度企业户 欧洲美金户,53.10071942,,,6.903093525,53.10071942,60.00381295,
2025-07-12,德国,YK,TGA.HVUMedia-INVOICE-104-07/07  630661156231901,美金户,深圳芳林子,9.18,,,1.575288,9.18,10.755288,
2025-07-13,印度,HY,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,104614.4085,91713.8445,,2474.328175,12900.564,15374.89218,
2025-07-13,印度,SG,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,12007.35975,3888.183125,,1557.258077,8119.176625,9676.434702,
2025-07-13,印度,MY,Momentus_130225-1  998366051600669,印度企业户,海总新渠道,31122.7235,21443.56813,,1258.290199,9679.155375,10937.44557,
2025-07-13,德国,HW,GAA-LY-183  1209577126987834,美金户,凤凰&洛阳,1715.92,1304.36,,61.734,411.56,473.294,
2025-07-13,德国,YJ,Wee-1681  1672336136815689,二不限,十月二不限——（泰华）,1181.99,894.84,,2.8715,287.15,290.0215,
2025-07-13,德国,YJ,Wee-1685  765392819394956,二不限,十月二不限——（泰华）,1100.01,881.15,,2.1886,218.86,221.0486,
2025-07-13,德国,YK,GAAUS-LY-297  +8  1511071179856495 ,美金户,凤凰&洛阳,1331.55,463.83,,130.158,867.72,997.878,
2025-07-13,德国,YK,G-U-0710-Mobidata-03  2146792169170779,美金户,启航,198.51,126.45,,9.462424242,72.06,81.52242424,
2025-07-13,德国,YK,G-U-0710-Mobidata-04  689346027242553,美金户,启航,157.9,110.58,,6.213737374,47.32,53.53373737,
2025-07-13,德国,YK,XL-GPA-LMCL-Xiaomi--3-01-巴西货币  724616010318172,美国额度户,印度企业户 欧洲美金户,251.307554,53.10071942,,25.76688849,198.2068345,223.973723,
2025-07-13,印度,ZJ,Momentus_130225-1  998366051600669,印度企业户,海总新渠道,20588.10763,14421.248,,801.6917513,6166.859625,6968.551376,
2025-07-14,印度,SG,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,15101.35775,12007.35975,,593.4288164,3093.998,3687.426816,
2025-07-14,印度,HY,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,110735.3479,104614.4085,,1173.996172,6120.939375,7294.935547,
2025-07-14,印度,ZJ,Momentus_130225-1  998366051600669,印度企业户,海总新渠道,24624.62463,20588.10763,,524.74721,4036.517,4561.26421,
2025-07-14,印度,MY,Momentus_130225-1  998366051600669,印度企业户,海总新渠道,37086.2165,31122.7235,,775.25409,5963.493,6738.74709,
2025-07-14,德国,YJ,Wee-1681  1672336136815689,二不限,十月二不限——（泰华）,1552.94,1181.99,,3.7095,370.95,374.6595,
2025-07-14,德国,YJ,Wee-1685  765392819394956,二不限,十月二不限——（泰华）,1299.99,1100.01,,1.9998,199.98,201.9798,
2025-07-14,德国,LYD,Wee-2143  1292184755876668,二不限,十月二不限——（泰华）,23.1,,,0.231,23.1,23.331,
2025-07-14,德国,LYD,Wee-2144  2147147402378180,二不限,十月二不限——（泰华）,80.14,,,0.8014,80.14,80.9414,
2025-07-14,德国,LYD,Wee-2145 1390660295325191,二不限,十月二不限——（泰华）,121.61,,,1.2161,121.61,122.8261,
2025-07-14,德国,HW,GAA-LY-183  1209577126987834,美金户,凤凰&洛阳,2797.22,1715.92,,162.195,1081.3,1243.495,
2025-07-14,德国,YK,GAAUS-LY-297  +8  1511071179856495 ,美金户,凤凰&洛阳,3179.78,1331.55,,277.2345,1848.23,2125.4645,
2025-07-14,德国,YK,G-U-0710-Mobidata-03  2146792169170779,美金户,启航,208.59,198.51,,1.323636364,10.08,11.40363636,
2025-07-14,德国,YK,G-U-0710-Mobidata-04  689346027242553,美金户,启航,165.88,157.9,,1.047878788,7.98,9.027878788,
2025-07-14,德国,YK,XL-GPA-LMCL-Xiaomi--3-01-巴西货币  724616010318172,美国额度户,印度企业户 欧洲美金户,295.8417266,251.307554,,5.789442446,44.53417266,50.32361511,
2025-07-14,德国,YK,TGA.HVUMedia-INVOICE-112-10/07  9629968433759163,美金户,深圳芳林子,53.42,,,9.166872,53.42,62.586872,
2025-07-14,德国,YK,GAAUS-LY-356  1410139146995567,美金户,凤凰&洛阳,12.04,,,1.806,12.04,13.846,
2025-07-15,印度,ZJ,Momentus_130225-1  998366051600669,印度企业户,海总新渠道,24679.13713,24624.62463,,7.086625,54.5125,61.599125,
2025-07-15,印度,MY,Momentus_130225-1  998366051600669,印度企业户,海总新渠道,37139.11938,37086.2165,,6.87737375,52.902875,59.78024875,
2025-07-15,印度,HY,Momentus_client3-140425-4  187091920981012,印度户,深圳芳林子,110943.1008,110735.3479,,39.84700143,207.752875,247.5998764,
2025-07-15,印度,HY,xm-0714+8-33  712066234924254,国内三不限,济宁韦宁&香港有意思 二不限 3%,464.56,,,41.8104,464.56,506.3704,
2025-07-15,德国,LYD,G-U-0711-Mobidata-01  2149142772254174,美金户,启航,87.38,,,11.47414141,87.38,98.85414141,
2025-07-15,德国,LYD,G-U-0711-Mobidata-02  1760510674903298,美金户,启航,10.59,,,1.390606061,10.59,11.98060606,
2025-07-15,德国,HW,GAA-LY-183  1209577126987834,美金户,凤凰&洛阳,4457.26,2797.22,,249.006,1660.04,1909.046,
2025-07-15,德国,YJ,G-U-0703-Mobidata-02  2718442645021603,美金户,启航,,369.69,历史消耗,,,,
2025-07-16,印度,HW,Renato_BA_043  1051872053050957,美国授信户,深圳芳林子,499.11,,,70.524243,499.11,569.634243,
2025-07-15,德国,YJ,GAAUS-LY-355  589480140925144,美金户,凤凰&洛阳,176.39,,,26.4585,176.39,202.8485,
2025-07-15,德国,YJ,G-U-0703-Mobidata-02  2718442645021603,美金户,启航,548.34,,,72.00424242,548.34,620.3442424,
2025-07-15,德国,YJ,GAAUS-LY-364  715640307540707,美金户,凤凰&洛阳,240.69,,,36.1035,240.69,276.7935,
2025-07-15,德国,YJ,GAAUS-LY-372  567761519708719,美金户,凤凰&洛阳,21.72,,,3.258,21.72,24.978,
